case_id,category,common_validation_errors,created_at,difficulty,discovered_joins,evaluation_policy_violations,execution_result_hash,failure_category,failure_reason,generated_sql,gold,latency_ms,ontology_policy_errors,predicted_status,question,raw_model_output,referenced_columns,referenced_tables,retrieved_columns,retrieved_context,retrieved_tables,run_id,selected_sql_asset_id,selected_template_rank,semantic_output,sql_asset_candidates,sql_rewrite,status,success,template_adopted,template_compatible,template_rejection_reasons,token_usage
filter-10,时间、用户过滤和 IN,[],2026-07-23T12:12:31.996629Z,medium,[],"[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",d72aea49995ca635208280eb9f195a4105225402e26faaa407be538d8883b946,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    SUM(dct.txn_amount_cny) AS total_amount_cny
FROM 
    dwd_card_transaction dct
WHERE 
    dct.transaction_date >= '2026-07-01' 
    AND dct.transaction_date < '2026-08-01'
    AND dct.transaction_channel IN ('APP', 'POS')
    AND dct.card_type = '信用卡'","{""sql"": ""SELECT SUM(t.txn_amount_cny) AS credit_card_transaction_amount FROM dwd_card_transaction t WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' AND t.transaction_date BETWEEN DATE '2026-07-01' AND DATE '2026-07-31' AND t.transaction_channel IN ('APP', 'POS')"", ""joins"": [], ""tables"": [""dwd_card_transaction""], ""columns"": [""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_channel"", ""dwd_card_transaction.transaction_date"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""metric_ids"": [""credit_card_transaction_amount""], ""time_range"": {""end"": ""2026-07-31"", ""kind"": ""absolute"", ""start"": ""2026-07-01""}, ""result_hash"": ""ef8fad266fc2ec59f99857c38d8fb065db2185d4ad2cd5d05b157b7d836180cb"", ""dimension_ids"": [], ""expected_status"": ""success"", ""semantic_filters"": []}",1330.91,,success,查询2026年7月APP和POS渠道信用卡交易金额,,"[""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_channel"", ""dwd_card_transaction.transaction_date"", ""dwd_card_transaction.txn_amount_cny""]","[""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2662, ""output_tokens"": 92, ""total_tokens"": 2754}"
top-01,Top N 和排序,[],2026-07-23T12:12:33.446908Z,medium,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",f6a77f072d71d01c318a457cf11b65c788f0199f452d8f43406cf137e7cfb778,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_credit_card_amount
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE 
    ct.card_type = 'credit'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    total_credit_card_amount DESC
LIMIT 3","{""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS credit_card_transaction_amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name ORDER BY credit_card_transaction_amount DESC LIMIT 3"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""metric_ids"": [""credit_card_transaction_amount""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""e5b21db047d84bf2e613e375ad7bc5942230af780a505f18cda56e1c93986bc6"", ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""semantic_filters"": []}",1408.8,,success,查询信用卡交易金额最高的前3个分行,,"[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2658, ""output_tokens"": 102, ""total_tokens"": 2760}"
top-02,Top N 和排序,[],2026-07-23T12:12:34.995378Z,medium,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",b6a2b2e526a25a3a3f5372c505a11fd2274243b8db4fa9a18aaaf33f52bc4b05,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_transaction_amount
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE 
    ct.card_type = 'credit'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    total_transaction_amount DESC
LIMIT 4","{""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS credit_card_transaction_amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name ORDER BY credit_card_transaction_amount DESC LIMIT 4"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""metric_ids"": [""credit_card_transaction_amount""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""4afb2ed2cf3a16e30d331ccb208f764d69038c73ffa52f1e151d74156fa713ef"", ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""semantic_filters"": []}",1497.26,,success,查询信用卡交易金额最高的前4个分行,,"[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2658, ""output_tokens"": 100, ""total_tokens"": 2758}"
top-03,Top N 和排序,[],2026-07-23T12:12:36.786644Z,medium,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",b6a2b2e526a25a3a3f5372c505a11fd2274243b8db4fa9a18aaaf33f52bc4b05,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_transaction_amount
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE 
    ct.card_type = 'credit'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    total_transaction_amount DESC
LIMIT 5","{""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS credit_card_transaction_amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name ORDER BY credit_card_transaction_amount DESC LIMIT 5"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""metric_ids"": [""credit_card_transaction_amount""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""ac1b812cc23805a71257f8fde922e4c2df907961ca085c86817084bbca0c87f0"", ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""semantic_filters"": []}",1750.12,,success,查询信用卡交易金额最高的前5个分行,,"[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2658, ""output_tokens"": 100, ""total_tokens"": 2758}"
top-04,Top N 和排序,[],2026-07-23T12:12:38.129681Z,medium,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",f6a77f072d71d01c318a457cf11b65c788f0199f452d8f43406cf137e7cfb778,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_credit_card_amount
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE 
    ct.card_type = 'credit'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    total_credit_card_amount DESC
LIMIT 6","{""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS credit_card_transaction_amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name ORDER BY credit_card_transaction_amount DESC LIMIT 6"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""metric_ids"": [""credit_card_transaction_amount""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""ac1b812cc23805a71257f8fde922e4c2df907961ca085c86817084bbca0c87f0"", ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""semantic_filters"": []}",1333.62,,success,查询信用卡交易金额最高的前6个分行,,"[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2658, ""output_tokens"": 102, ""total_tokens"": 2760}"
top-05,Top N 和排序,[],2026-07-23T12:12:39.605376Z,medium,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",f6a77f072d71d01c318a457cf11b65c788f0199f452d8f43406cf137e7cfb778,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_credit_card_amount
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE 
    ct.card_type = 'credit'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    total_credit_card_amount DESC
LIMIT 7","{""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS credit_card_transaction_amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name ORDER BY credit_card_transaction_amount DESC LIMIT 7"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""metric_ids"": [""credit_card_transaction_amount""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""ac1b812cc23805a71257f8fde922e4c2df907961ca085c86817084bbca0c87f0"", ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""semantic_filters"": []}",1433.11,,success,查询信用卡交易金额最高的前7个分行,,"[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2658, ""output_tokens"": 102, ""total_tokens"": 2760}"
top-06,Top N 和排序,[],2026-07-23T12:12:41.042161Z,medium,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",f6a77f072d71d01c318a457cf11b65c788f0199f452d8f43406cf137e7cfb778,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_credit_card_amount
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE 
    ct.card_type = 'credit'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    total_credit_card_amount DESC
LIMIT 8","{""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS credit_card_transaction_amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name ORDER BY credit_card_transaction_amount DESC LIMIT 8"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""metric_ids"": [""credit_card_transaction_amount""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""ac1b812cc23805a71257f8fde922e4c2df907961ca085c86817084bbca0c87f0"", ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""semantic_filters"": []}",1429.37,,success,查询信用卡交易金额最高的前8个分行,,"[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2658, ""output_tokens"": 102, ""total_tokens"": 2760}"
top-07,Top N 和排序,[],2026-07-23T12:12:42.467533Z,medium,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",f6a77f072d71d01c318a457cf11b65c788f0199f452d8f43406cf137e7cfb778,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_credit_card_amount
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE 
    ct.card_type = 'credit'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    total_credit_card_amount DESC
LIMIT 9","{""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS credit_card_transaction_amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name ORDER BY credit_card_transaction_amount DESC LIMIT 9"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""metric_ids"": [""credit_card_transaction_amount""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""ac1b812cc23805a71257f8fde922e4c2df907961ca085c86817084bbca0c87f0"", ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""semantic_filters"": []}",1382.85,,success,查询信用卡交易金额最高的前9个分行,,"[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2658, ""output_tokens"": 102, ""total_tokens"": 2760}"
top-08,Top N 和排序,[],2026-07-23T12:12:43.881035Z,medium,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",f6a77f072d71d01c318a457cf11b65c788f0199f452d8f43406cf137e7cfb778,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_credit_card_amount
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE 
    ct.card_type = 'credit'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    total_credit_card_amount DESC
LIMIT 10","{""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS credit_card_transaction_amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name ORDER BY credit_card_transaction_amount DESC LIMIT 10"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""metric_ids"": [""credit_card_transaction_amount""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""ac1b812cc23805a71257f8fde922e4c2df907961ca085c86817084bbca0c87f0"", ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""semantic_filters"": []}",1401.75,,success,查询信用卡交易金额最高的前10个分行,,"[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2658, ""output_tokens"": 102, ""total_tokens"": 2760}"
complex-01,CTE、窗口函数和子查询,[],2026-07-23T12:12:45.425514Z,hard,"[""dim_branch.branch_id = dwd_card_transaction.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",aeec925f75f93b494442076042c20bbd761f6ddf0d64ca74f4200d0eee39b675,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_credit_card_amount,
    RANK() OVER (ORDER BY SUM(ct.txn_amount_cny) DESC) AS rank
FROM 
    dim_branch b
    JOIN dwd_card_transaction ct ON b.branch_id = ct.branch_id
WHERE 
    ct.card_type = 'credit'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    rank","{""sql"": ""WITH totals AS (SELECT b.branch_name, SUM(t.txn_amount_cny) AS amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name) SELECT branch_name, amount, DENSE_RANK() OVER (ORDER BY amount DESC) AS amount_rank FROM totals ORDER BY amount_rank"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""metric_ids"": [""credit_card_transaction_amount""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""c97a7e2105bc58cda0b672504c17d069295bd0ce42d9707e7d804cd08bdd79d3"", ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""semantic_filters"": []}",1497.75,,success,查询各分行信用卡交易金额和排名,,"[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2657, ""output_tokens"": 114, ""total_tokens"": 2771}"
complex-02,CTE、窗口函数和子查询,[],2026-07-23T12:12:46.972076Z,hard,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED""]",c95380361b4181fcbaeb633f0998b85d9bbec74184870a13bba607c1a550479f,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(t.txn_amount_cny) AS total_transaction_amount
FROM 
    dwd_card_transaction t
    JOIN dim_branch b ON t.branch_id = b.branch_id
GROUP BY 
    b.branch_id, b.branch_name
HAVING 
    SUM(t.txn_amount_cny) > (
        SELECT AVG(branch_total)
        FROM (
            SELECT SUM(t2.txn_amount_cny) AS branch_total
            FROM dwd_card_transaction t2
            GROUP BY t2.branch_id
        ) AS branch_totals
    )","{""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.txn_amount_cny > (SELECT AVG(x.txn_amount_cny) FROM dwd_card_transaction x WHERE x.transaction_status = 'POSTED') GROUP BY b.branch_name ORDER BY amount DESC"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""metric_ids"": [""transaction_amount""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""bba09341c87d83d28991d741f232f795d2fef5a4101f3fa313441705a0f3f93d"", ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""semantic_filters"": []}",1533.76,,success,查询高于整体平均值的分行交易金额,,"[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2657, ""output_tokens"": 144, ""total_tokens"": 2801}"
complex-03,CTE、窗口函数和子查询,[],2026-07-23T12:12:48.636717Z,hard,[],"[""Missing required metric filter: transaction_status = POSTED""]",5980b0d48d6ea6680f375086dab0a3ab12679b99b9ad27b98ee67ebe2b06eb7e,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT 
    transaction_date,
    SUM(txn_amount_cny) AS daily_amount,
    SUM(SUM(txn_amount_cny)) OVER (ORDER BY transaction_date) AS cumulative_amount
FROM dwd_card_transaction
GROUP BY transaction_date
ORDER BY transaction_date","{""sql"": ""WITH daily AS (SELECT t.transaction_date, SUM(t.txn_amount_cny) AS amount FROM dwd_card_transaction t WHERE t.transaction_status = 'POSTED' GROUP BY t.transaction_date) SELECT transaction_date, amount, SUM(amount) OVER (ORDER BY transaction_date) AS running_amount FROM daily ORDER BY transaction_date"", ""joins"": [], ""tables"": [""dwd_card_transaction""], ""columns"": [""dwd_card_transaction.transaction_date"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""metric_ids"": [""transaction_amount""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""63d66123a04967f8edfdccf645131ce57e439f127224da36f820c667a6b8f472"", ""dimension_ids"": [""transaction_date""], ""expected_status"": ""success"", ""semantic_filters"": []}",1665.68,,success,查询每日交易金额和累计金额,,[],"[""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2656, ""output_tokens"": 60, ""total_tokens"": 2716}"
complex-04,CTE、窗口函数和子查询,[],2026-07-23T12:12:50.452897Z,hard,"[""dim_branch.branch_id = dwd_card_transaction.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",aeec925f75f93b494442076042c20bbd761f6ddf0d64ca74f4200d0eee39b675,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_credit_card_amount,
    RANK() OVER (ORDER BY SUM(ct.txn_amount_cny) DESC) AS rank
FROM 
    dim_branch b
    JOIN dwd_card_transaction ct ON b.branch_id = ct.branch_id
WHERE 
    ct.card_type = 'credit'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    rank","{""sql"": ""WITH totals AS (SELECT b.branch_name, SUM(t.txn_amount_cny) AS amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name) SELECT branch_name, amount, DENSE_RANK() OVER (ORDER BY amount DESC) AS amount_rank FROM totals ORDER BY amount_rank"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""metric_ids"": [""credit_card_transaction_amount""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""c97a7e2105bc58cda0b672504c17d069295bd0ce42d9707e7d804cd08bdd79d3"", ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""semantic_filters"": []}",1770.9,,success,查询各分行信用卡交易金额和排名,,"[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2657, ""output_tokens"": 114, ""total_tokens"": 2771}"
